Date,Adj Close,Close,High,Low,Open,Volume
2008-07-07,2144.409912109375,2144.409912109375,2177.840087890625,2133.239990234375,2161.1298828125,496100
2008-07-08,2137.139892578125,2137.139892578125,2144.3701171875,1352.0400390625,2144.3701171875,440300
2008-07-09,2152.830078125,2152.830078125,2185.030029296875,2137.139892578125,2137.139892578125,343600
2008-07-10,2159.590087890625,2159.590087890625,2159.590087890625,2140.6201171875,2152.820068359375,450800
2008-07-11,2147.469970703125,2147.469970703125,2159.570068359375,2132.030029296875,2159.570068359375,482700
2008-07-14,2159.719970703125,2159.719970703125,2166.969970703125,2145.340087890625,2147.469970703125,426600
2008-07-15,2124.2099609375,2124.2099609375,2160.72998046875,2118.77001953125,2159.719970703125,478200
2008-07-16,2129.889892578125,2129.889892578125,2130.72998046875,2103.3798828125,2124.199951171875,555400
2008-07-17,2132.300048828125,2132.300048828125,2149.340087890625,2122.610107421875,2129.89990234375,434900
2008-07-18,2147.6298828125,2147.6298828125,2158.429931640625,2132.340087890625,2132.340087890625,310900
2008-07-21,2155.31005859375,2155.31005859375,2158.300048828125,2135.669921875,2147.6298828125,327900
2008-07-22,2171.06005859375,2171.06005859375,2171.06005859375,2151.570068359375,2155.31005859375,398300
2008-07-23,2157.909912109375,2157.909912109375,2174.06005859375,2153.030029296875,2171.06005859375,428700
2008-07-24,2124.3701171875,2124.3701171875,2160.919921875,2119.75,2157.909912109375,389300
2008-07-25,2152.010009765625,2152.010009765625,2153.580078125,2119.5,2124.3798828125,443100
2008-07-28,2134.3701171875,2134.3701171875,2157.179931640625,2131.68994140625,2152.010009765625,327100
2008-07-29,2144.030029296875,2144.030029296875,2144.0400390625,2129.43994140625,2134.3701171875,360400
2008-07-30,2186.510009765625,2186.510009765625,2189.300048828125,2134.969970703125,2144.030029296875,356300
2008-07-31,2144.239990234375,2144.239990234375,2186.510009765625,2144.239990234375,2186.510009765625,319200
2008-08-01,2148.199951171875,2148.199951171875,2153.43994140625,2137.570068359375,2144.239990234375,330600
2008-08-04,2117.969970703125,2117.969970703125,2161.550048828125,2112.159912109375,2148.199951171875,297400
2008-08-05,2128.090087890625,2128.090087890625,2131.409912109375,2107.47998046875,2117.969970703125,347000
2008-08-06,2137.75,2137.75,2144.6298828125,2124.199951171875,2128.1298828125,308100
2008-08-07,2100.60009765625,2100.60009765625,2137.77001953125,2099.050048828125,2137.75,369400
2008-08-08,2073.35009765625,2073.35009765625,2100.60009765625,2049.110107421875,2100.60009765625,362300
2008-08-11,2061.35009765625,2061.35009765625,2082.929931640625,2049.760009765625,2073.35009765625,420600
2008-08-12,2052.10009765625,2052.10009765625,2063.5,2040.050048828125,2061.35009765625,368600
2008-08-13,2067.93994140625,2067.93994140625,2067.93994140625,2023.760009765625,2052.090087890625,422900
2008-08-14,2056.14990234375,2056.14990234375,2068.080078125,2045.1600341796875,2067.93994140625,284400
2008-08-15,2036.449951171875,2036.449951171875,2056.429931640625,2029.1300048828125,2056.14990234375,324600
2008-08-18,2037.4599609375,2037.4599609375,2051.320068359375,2034.0400390625,2036.449951171875,376100
2008-08-19,2039.3699951171875,2039.3699951171875,2044.3900146484375,2022.3199462890625,2037.4599609375,259600
2008-08-20,2063.43994140625,2063.43994140625,2064.3701171875,2039.3699951171875,2039.3699951171875,275900
2008-08-21,2090.590087890625,2090.590087890625,2093.330078125,2063.3798828125,2063.3798828125,249500
2008-08-22,2084.489990234375,2084.489990234375,2090.590087890625,2069.139892578125,2090.590087890625,232600
2008-08-25,2056.39990234375,2056.39990234375,2089.6298828125,2050.1201171875,2084.489990234375,235300
2008-08-26,2058.830078125,2058.830078125,2066.489990234375,2043.0699462890625,2056.39990234375,282400
2008-08-27,2077.43994140625,2077.43994140625,2080.52001953125,2059.14990234375,2059.14990234375,214000
2008-08-28,2086.77001953125,2086.77001953125,2087.18994140625,2069.830078125,2077.43994140625,277700
2008-08-29,2079.239990234375,2079.239990234375,2090.72998046875,2071.919921875,2086.77001953125,253700
2008-09-02,2026.239990234375,2026.239990234375,2079.77001953125,2026.239990234375,2079.219970703125,329600
2008-09-03,1988.4200439453125,1988.4200439453125,2026.3800048828125,1980.4300537109375,2026.239990234375,271200
2008-09-04,1934.4000244140625,1934.4000244140625,1990.219970703125,1928.6500244140625,1988.4200439453125,327500
2008-09-05,1928.8199462890625,1928.8199462890625,1936.010009765625,1902.4300537109375,1934.4000244140625,349700
2008-09-08,1921.56005859375,1921.56005859375,1963.1199951171875,1919.72998046875,1928.8199462890625,458300
2008-09-09,1867.280029296875,1867.280029296875,1924.6099853515625,1865.93994140625,1921.56005859375,408700
2008-09-10,1885.219970703125,1885.219970703125,1893.72998046875,1864.800048828125,1867.2900390625,418900
2008-09-11,1877.22998046875,1877.22998046875,1885.219970703125,1840.31005859375,1885.219970703125,376800
2008-09-12,1905.75,1905.75,1909.6600341796875,1867.8299560546875,1877.22998046875,375100
2008-09-15,1846.68994140625,1846.68994140625,1905.75,1846.68994140625,1905.75,591800
2008-09-16,1835.5999755859375,1835.5999755859375,1846.68994140625,1799.75,1846.68994140625,642900
2008-09-17,1794.3900146484375,1794.3900146484375,1835.5999755859375,1772.3399658203125,1835.5999755859375,559700
2008-09-18,1872.72998046875,1872.72998046875,1891.8699951171875,1794.3900146484375,1794.3900146484375,798000
2008-09-19,1931.050048828125,1931.050048828125,1932.1600341796875,1872.72998046875,1872.72998046875,1175200
2008-09-22,1902.56005859375,1902.56005859375,1944.72998046875,1902.56005859375,1931.06005859375,512200
2008-09-23,1899.9599609375,1899.9599609375,1926.199951171875,1872.77001953125,1902.550048828125,396200
2008-09-24,1885.449951171875,1885.449951171875,1921.6600341796875,1880.219970703125,1899.9599609375,347700
2008-09-25,1922.8699951171875,1922.8699951171875,1930.760009765625,1885.449951171875,1885.449951171875,515700
2008-09-26,1916.43994140625,1916.43994140625,1923.1600341796875,1897.72998046875,1922.8699951171875,390600
2008-09-29,1758.93994140625,1758.93994140625,1916.550048828125,1758.06005859375,1916.43994140625,681400
2008-09-30,1786.8900146484375,1786.8900146484375,1832.510009765625,1758.9200439453125,1758.9200439453125,450100
2008-10-01,1832.989990234375,1832.989990234375,1853.989990234375,1785.8699951171875,1786.8900146484375,351200
2008-10-02,1762.43994140625,1762.43994140625,1833.050048828125,1762.4000244140625,1832.989990234375,418100
2008-10-03,1747.5699462890625,1747.5699462890625,1817.6099853515625,1747.3900146484375,1762.43994140625,462500
2008-10-06,1615.699951171875,1615.699951171875,1747.739990234375,1548.800048828125,1747.5699462890625,664000
2008-10-07,1550.5,1550.5,1648.8499755859375,1542.0899658203125,1615.699951171875,606600
2008-10-08,1490.0,1490.0,1551.6600341796875,1451.760009765625,1550.5,740800
2008-10-09,1370.8199462890625,1370.8199462890625,1532.3499755859375,1364.719970703125,1490.0,565600
